codigo_municipio,clase,cod_manzana,mos,secu,lat,lon,partes
05051,1,0505110000000000011007,12,05051100000000000110,8.84827132,-76.42803537,1
05051,1,0505110000000000011008,34,05051100000000000110,8.84814692,-76.42715447,1
05051,1,0505110000000000011009,22,05051100000000000110,8.847726,-76.42733063,1
05051,1,0505110000000000011010,9,05051100000000000110,8.84796099,-76.42812467,1
05051,1,0505110000000000011012,13,05051100000000000110,8.84817241,-76.42879135,1
05051,1,0505110000000000011013,11,05051100000000000110,8.84776577,-76.42887444,1
05051,1,0505110000000000011014,25,05051100000000000110,8.84759752,-76.42823777,1
05051,1,0505110000000000011015,23,05051100000000000110,8.8473649,-76.42749304,1
05051,1,0505110000000000011016,20,05051100000000000110,8.84737149,-76.42907933,1
05051,1,0505110000000000011017,39,05051100000000000110,8.84907626,-76.43028082,1
05051,1,0505110000000000011018,5,05051100000000000110,8.84843012,-76.4298417,1
05051,1,0505110000000000011019,20,05051100000000000110,8.84838692,-76.42940781,1
05051,1,0505110000000000011020,12,05051100000000000110,8.84789617,-76.42948891,1
05051,1,0505110000000000011021,17,05051100000000000110,8.84754221,-76.429814,1
05051,1,0505110000000000011022,12,05051100000000000110,8.8471546,-76.42976885,1
05051,1,0505110000000000011023,11,05051100000000000110,8.84694365,-76.43028932,1
05051,1,0505110000000000011024,17,05051100000000000110,8.84657796,-76.43021849,1
05051,1,0505110000000000011025,22,05051100000000000110,8.84554417,-76.43002419,1
05051,1,0505110000000000011026,18,05051100000000000110,8.84581119,-76.42988849,1
05051,1,0505110000000000011027,19,05051100000000000110,8.84608766,-76.4297564,1
05051,1,0505110000000000011028,7,05051100000000000110,8.84667811,-76.42944201,1
05051,1,0505110000000000011029,27,05051100000000000110,8.84702044,-76.42925957,1
05051,1,0505110000000000011030,18,05051100000000000110,8.84536118,-76.42889134,1
05051,1,0505110000000000011031,0,05051100000000000110,8.85216704,-76.42995905,1
05051,1,0505110000000000011032,6,05051100000000000110,8.84804351,-76.43027314,1
05051,1,0505110000000000011033,8,05051100000000000110,8.84799627,-76.42996188,1
05051,1,0505110000000000011034,11,05051100000000000110,8.84722862,-76.43013664,1
05051,1,0505110000000000011035,11,05051100000000000110,8.84687108,-76.42994583,1
05051,1,0505110000000000011036,15,05051100000000000110,8.8462741,-76.4307484,1
05051,1,0505110000000000011037,1,05051100000000000110,8.84632016,-76.43027968,1
05051,1,0505110000000000011038,10,05051100000000000110,8.84610104,-76.43038339,1
05051,1,0505110000000000011039,11,05051100000000000110,8.84581678,-76.43049966,1
05051,1,0505110000000000011040,9,05051100000000000110,8.84634724,-76.42963076,1
05051,1,0505110000000000011041,10,05051100000000000110,8.84553017,-76.43096485,1
05051,1,0505110000000000011042,21,05051100000000000110,8.84544591,-76.43064161,1
05051,1,0505110000000000011043,3,05051100000000000110,8.84883528,-76.42940111,1
05051,1,0505110000000000011044,0,05051100000000000110,8.84660158,-76.42815653,1
05051,1,0505110000000000011101,0,05051100000000000111,8.84527507,-76.42684021,1
05051,1,0505110000000000011102,0,05051100000000000111,8.84518529,-76.4265751,1
05051,1,0505110000000000011103,0,05051100000000000111,8.8450606,-76.42630532,1
05051,1,0505110000000000011104,0,05051100000000000111,8.84494462,-76.42603203,1
05051,1,0505110000000000011105,0,05051100000000000111,8.84483381,-76.4257571,1
05051,1,0505110000000000011106,0,05051100000000000111,8.84471974,-76.42550095,1
05051,1,0505110000000000011107,0,05051100000000000111,8.84405479,-76.42581059,1
05051,1,0505110000000000011108,0,05051100000000000111,8.84417213,-76.42605727,1
05051,1,0505110000000000011109,0,05051100000000000111,8.84429511,-76.42632702,1
05051,1,0505110000000000011110,0,05051100000000000111,8.84441124,-76.42658546,1
05051,1,0505110000000000011111,0,05051100000000000111,8.84452224,-76.42686553,1
05051,1,0505110000000000011112,0,05051100000000000111,8.8446281,-76.42714081,1
05051,1,0505110000000000011113,0,05051100000000000111,8.84398438,-76.42744675,1
05051,1,0505110000000000011114,0,05051100000000000111,8.84385698,-76.42717918,1
05051,1,0505110000000000011115,0,05051100000000000111,8.84374507,-76.42689342,1
05051,1,0505110000000000011116,0,05051100000000000111,8.84362347,-76.42663097,1
05051,1,0505110000000000011117,0,05051100000000000111,8.84350303,-76.42636959,1
05051,1,0505110000000000011118,0,05051100000000000111,8.84340514,-76.42609608,1
05051,1,0505110000000000011119,0,05051100000000000111,8.84266275,-76.42641591,1
05051,1,0505110000000000011120,0,05051100000000000111,8.84262056,-76.4267501,1
05051,1,0505110000000000011121,0,05051100000000000111,8.84193518,-76.42774244,1
05051,1,0505110000000000011122,0,05051100000000000111,8.84284187,-76.42727934,1
05051,1,0505110000000000011123,0,05051100000000000111,8.84303477,-76.42751723,1
05051,1,0505110000000000011124,0,05051100000000000111,8.84313894,-76.42778886,1
05051,1,0505110000000000011125,0,05051100000000000111,8.84549943,-76.42730253,1
05051,1,0505110000000000011126,0,05051100000000000111,8.84448751,-76.42775113,1
05051,1,0505110000000000011127,0,05051100000000000111,8.84270146,-76.4285432,1
05051,2,0505120010102100010101,6,05051200101021000101,8.83667804,-76.45415269,1
05051,2,0505120010102100010102,4,05051200101021000101,8.83729885,-76.45258358,1
05051,2,0505120010102100010103,3,05051200101021000101,8.8401989,-76.45307655,1
05051,2,0505120010102100010104,11,05051200101021000101,8.83962005,-76.45229997,1
05051,2,0505120010102100010105,0,05051200101021000101,8.84030112,-76.45196209,1
05051,2,0505120010102100010106,7,05051200101021000101,8.83994783,-76.45140133,1
05051,2,0505120010102100010107,3,05051200101021000101,8.83951004,-76.45167215,1
05051,2,0505120010102100010108,16,05051200101021000101,8.83851587,-76.45045968,1
05051,2,0505120010102100010109,14,05051200101021000101,8.83875329,-76.45095636,1
05051,2,0505120010102100010110,13,05051200101021000101,8.83860037,-76.45137787,1
05051,2,0505120010102100010111,13,05051200101021000101,8.8384695700000009,-76.45180167,1
05051,2,0505120010102100010112,0,05051200101021000101,8.83753482,-76.45177922,1
05051,2,0505120010102100010113,15,05051200101021000101,8.83761445,-76.4515297,1
05051,2,0505120010102100010114,16,05051200101021000101,8.83775715,-76.45110388,1
05051,2,0505120010102100010115,8,05051200101021000101,8.83789774,-76.45067816,1
05051,2,0505120010102100010116,13,05051200101021000101,8.83674662,-76.45128055,1
05051,2,0505120010102100010117,13,05051200101021000101,8.83688613,-76.45083504,1
05051,2,0505120010102100010118,14,05051200101021000101,8.83702778,-76.45040058,1
05051,2,0505120010102100010119,13,05051200101021000101,8.83716495,-76.44998783,1
05051,2,0505120010102100010120,12,05051200101021000101,8.83737156,-76.44964282,1
05051,2,0505120010102100010201,15,05051200101021000102,8.83631802,-76.45365411,1
05051,2,0505120010102100010202,4,05051200101021000102,8.83611271,-76.45295704,1
05051,2,0505120010102100010203,5,05051200101021000102,8.83625794,-76.45253526,1
05051,2,0505120010102100010204,2,05051200101021000102,8.83644331,-76.45190485,1
05051,2,0505120010102100010205,6,05051200101021000102,8.83527377,-76.45268707,1
05051,2,0505120010102100010206,5,05051200101021000102,8.83540017,-76.45226298,1
05051,2,0505120010102100010207,10,05051200101021000102,8.83552799,-76.45184226,1
05051,2,0505120010102100010208,10,05051200101021000102,8.83566385,-76.45142063,1
05051,2,0505120010102100010209,3,05051200101021000102,8.83595507,-76.45078261,1
05051,2,0505120010102100010210,4,05051200101021000102,8.83616443,-76.45012823,1
05051,2,0505120010102100010211,11,05051200101021000102,8.83629918,-76.44971075,1
05051,2,0505120010102100010212,7,05051200101021000102,8.8364115,-76.44928727,1
05051,2,0505120010102100010213,6,05051200101021000102,8.8364101,-76.44894126,1
05051,2,0505120010102100010214,13,05051200101021000102,8.83558688,-76.44904137,1
05051,2,0505120010102100010215,14,05051200101021000102,8.83543948,-76.44942636,1
05051,2,0505120010102100010216,11,05051200101021000102,8.83531211,-76.44984694,1
05051,2,0505120010102100010217,17,05051200101021000102,8.8351719,-76.45027056,1
05051,2,0505120010102100010218,15,05051200101021000102,8.83503836,-76.45071848,1
05051,2,0505120010102100010219,15,05051200101021000102,8.83490023,-76.45116638,1
05051,2,0505120010102100010220,15,05051200101021000102,8.83476935,-76.45158223,1
05051,2,0505120010102100010221,11,05051200101021000102,8.83463861,-76.45200432,1
05051,2,0505120010102100010222,15,05051200101021000102,8.8345111,-76.45244354,1
05051,2,0505120010102100010301,13,05051200101021000103,8.83364411,-76.45215853,1
05051,2,0505120010102100010302,10,05051200101021000103,8.83378565,-76.45172748,1
05051,2,0505120010102100010303,17,05051200101021000103,8.83391593,-76.45130022,1
05051,2,0505120010102100010304,15,05051200101021000103,8.83404492,-76.45088446,1
05051,2,0505120010102100010305,7,05051200101021000103,8.83418117,-76.45044276,1
05051,2,0505120010102100010306,11,05051200101021000103,8.83431719,-76.45000494,1
05051,2,0505120010102100010307,13,05051200101021000103,8.83446099,-76.44957783,1
05051,2,0505120010102100010308,8,05051200101021000103,8.83460827,-76.44916417,1
05051,2,0505120010102100010309,6,05051200101021000103,8.83490838,-76.44890745,1
05051,2,0505120010102100010310,10,05051200101021000103,8.83360501,-76.44932672,1
05051,2,0505120010102100010311,15,05051200101021000103,8.83346326,-76.44973733,1
05051,2,0505120010102100010312,14,05051200101021000103,8.83331582,-76.45016442,1
05051,2,0505120010102100010313,17,05051200101021000103,8.83317918,-76.45060503,1
05051,2,0505120010102100010314,16,05051200101021000103,8.83305124,-76.4510386,1
05051,2,0505120010102100010315,15,05051200101021000103,8.8329132,-76.45146171,1
05051,2,0505120010102100010316,14,05051200101021000103,8.83277853,-76.4518839,1
05051,2,0505120010102100010401,11,05051200101021000104,8.83316385,-76.4488708,1
05051,2,0505120010102100010402,14,05051200101021000104,8.83259524,-76.44946016,1
05051,2,0505120010102100010403,13,05051200101021000104,8.83245835,-76.44988786,1
05051,2,0505120010102100010404,15,05051200101021000104,8.83232358,-76.45033117,1
05051,2,0505120010102100010405,13,05051200101021000104,8.83220085,-76.45076475,1
05051,2,0505120010102100010406,16,05051200101021000104,8.83206786,-76.45118303,1
05051,2,0505120010102100010407,10,05051200101021000104,8.83191179,-76.45161591,1
05051,2,0505120010102100010408,7,05051200101021000104,8.83136401,-76.45139017,1
05051,2,0505120010102100010409,11,05051200101021000104,8.8316068,-76.45033041,1
05051,2,0505120010102100010410,4,05051200101021000104,8.83168397,-76.44964922,1
05051,2,0505120010102100010411,4,05051200101021000104,8.83195885,-76.44927984,1
05051,2,0505120010102100010412,4,05051200101021000104,8.83075374,-76.4508173,1
05051,2,0505120010602000010101,4,05051200106020000101,8.79185545,-76.40695848,1
05051,2,0505120010602000010102,1,05051200106020000101,8.79170146,-76.40639225,1
05051,2,0505120010602000010103,6,05051200106020000101,8.79184393,-76.40550195,1
05051,2,0505120010602000010104,4,05051200106020000101,8.79085621,-76.40532721,1
05051,2,0505120010602000010105,5,05051200106020000101,8.79086123,-76.40642045,1
05051,2,0505120020301700010101,19,05051200203017000101,8.67500736,-76.4226759,1
05051,2,0505120020301700010102,9,05051200203017000101,8.67465072,-76.42374106,1
05051,2,0505120020301700010103,4,05051200203017000101,8.67437099,-76.42308007,1
05051,2,0505120020301700010104,11,05051200203017000101,8.67446824,-76.42487984,1
05051,2,0505120020301700010105,44,05051200203017000101,8.67391187,-76.42381917,1
05051,2,0505120020301700010106,18,05051200203017000101,8.67358875,-76.42304291,1
05051,2,0505120020301700010107,18,05051200203017000101,8.67305403,-76.42443384,1
05051,2,0505120020500300010101,3,05051200205003000101,8.61688781,-76.3833526,1
05051,2,0505120020500300010102,10,05051200205003000101,8.61723132,-76.38274427,1
05051,2,0505120020500300010103,7,05051200205003000101,8.6177203,-76.38187154,1
05051,2,0505120020500300010104,11,05051200205003000101,8.61700448,-76.38114615,1
05051,2,0505120020500300010105,8,05051200205003000101,8.61638318,-76.38226803,1
05051,2,0505120020500300010106,9,05051200205003000101,8.6159118,-76.38272788,1
05051,2,0505120020500300010107,9,05051200205003000101,8.61551247,-76.38178879,1
05051,2,0505120020500300010108,0,05051200205003000101,8.61600077,-76.38091421,1
05051,2,0505120020500300010109,11,05051200205003000101,8.61509815,-76.3804169,1
05051,2,0505120020500300010110,17,05051200205003000101,8.61461022,-76.38123643,1
05051,2,0505120020500300010111,2,05051200205003000101,8.61481917,-76.38167885,1
05051,2,0505120020500300010112,0,05051200205003000101,8.61788688,-76.38288424,1
05051,2,0505120020500300010113,2,05051200205003000101,8.6183514,-76.38142549,1
05051,2,0505120020500300010114,1,05051200205003000101,8.61850396,-76.38113356,1
05051,2,0505120020500300010115,1,05051200205003000101,8.61865285,-76.38087111,1
05051,2,0505120020500300010116,10,05051200205003000101,8.61843462,-76.38067074,1
05051,2,0505120020500300010117,11,05051200205003000101,8.61807516,-76.3813217,1
05051,2,0505120020500300010118,6,05051200205003000101,8.61677346,-76.38157683,1
05051,2,0505120020500300010119,5,05051200205003000101,8.61680784,-76.38054213,1
05051,2,0505120020500300010120,1,05051200205003000101,8.61390877,-76.38128792,1
05051,2,0505120020500300010121,4,05051200205003000101,8.61887973,-76.38044812,1
05051,2,0505120030101100010101,0,05051200301011000101,8.66069269,-76.449847020000007,1
05051,2,0505120030101100010102,11,05051200301011000101,8.6597253,-76.44958407,1
05051,2,0505120030101100010103,1,05051200301011000101,8.65987603,-76.44992378,1
05051,2,0505120030101100010104,15,05051200301011000101,8.65973925,-76.4511397,1
05051,2,0505120030101100010105,4,05051200301011000101,8.65989021,-76.45206136,1
05051,2,0505120030101100010106,8,05051200301011000101,8.65939593,-76.45264247,1
05051,2,0505120030101100010107,2,05051200301011000101,8.65915535,-76.45225004,1
05051,2,0505120030101100010108,5,05051200301011000101,8.65917737,-76.45159134,1
05051,2,0505120030101100010109,9,05051200301011000101,8.65921491,-76.45084451,1
05051,2,0505120030101100010110,7,05051200301011000101,8.65922284,-76.45023938,1
05051,2,0505120030101100010111,10,05051200301011000101,8.6591012,-76.44978163,1
05051,2,0505120030101100010112,10,05051200301011000101,8.65884066,-76.44897231,1
05051,2,0505120030101100010113,24,05051200301011000101,8.65776114,-76.44974473,1
05051,2,0505120030101100010114,0,05051200301011000101,8.65850484,-76.45121124,1
05051,2,0505120030101100010115,7,05051200301011000101,8.658389,-76.45197039,1
05051,2,0505120030101100010116,12,05051200301011000101,8.65784853,-76.45142557,1
05051,2,0505120030101100010117,4,05051200301011000101,8.65609775,-76.45065626,1
05051,2,0505120030101100010118,20,05051200301011000101,8.65535213,-76.45123775,1
05051,2,0505120030101100010119,10,05051200301011000101,8.65708534,-76.45143471,1
05051,2,0505120030101100010120,9,05051200301011000101,8.65480613,-76.45148447,1
05051,2,0505120030101100010121,7,05051200301011000101,8.6547812,-76.45121032,1
05051,2,0505120030101100010122,5,05051200301011000101,8.65433653,-76.45096346,1
05051,2,0505120030101100010123,2,05051200301011000101,8.66045435,-76.45206485,1
05051,2,0505120030101100010124,1,05051200301011000101,8.65941817,-76.44910588,1
05051,2,0505120030101100010125,8,05051200301011000101,8.65915758,-76.44794034,1
05051,2,0505120030101100010126,7,05051200301011000101,8.65856593,-76.44812519,1
05051,2,0505120030101100010127,8,05051200301011000101,8.65693053,-76.44861041,1
05051,2,0505120030101100010128,2,05051200301011000101,8.6581544,-76.44834288,1
05051,2,0505120030101100010129,10,05051200301011000101,8.65838513,-76.44915916,1
05051,2,0505120030101100010130,9,05051200301011000101,8.6563447,-76.44991106,1
05051,2,0505120030101100010131,10,05051200301011000101,8.6554955,-76.4493471,1
05051,2,0505120030101100010132,6,05051200301011000101,8.65331603,-76.45266725,1
05051,2,0505120030101100010133,9,05051200301011000101,8.65350208,-76.45327729,1
05051,2,0505120030101100010134,6,05051200301011000101,8.65330419,-76.45345629,1
05051,2,0505120030101100010135,19,05051200301011000101,8.6529219,-76.45331122,1
05051,2,0505120030101100010136,4,05051200301011000101,8.65278553,-76.45279775,1
05051,2,0505120030101100010137,7,05051200301011000101,8.65294308,-76.45259804,1
05051,2,0505120030200800010101,3,05051200302008000101,8.61754023,-76.47613104,1
05051,2,0505120030200800010103,3,05051200302008000101,8.61756933,-76.47561972,1
05051,2,0505120030200800010104,9,05051200302008000101,8.6167638,-76.47628352,1
05051,2,0505120030200800010105,11,05051200302008000101,8.61668592,-76.4755307,1
05051,2,0505120030200800010106,6,05051200302008000101,8.61679252,-76.47509009,1
05051,2,0505120030200800010107,3,05051200302008000101,8.61609176,-76.47512552,1
05051,2,0505120030200800010108,0,05051200302008000101,8.61571346,-76.47566212,1
05051,2,0505120030200800010109,1,05051200302008000101,8.61533578,-76.47606544,1
05051,2,0505120030200800010110,2,05051200302008000101,8.61518533,-76.47524074,1
05051,2,0505120030200800010111,2,05051200302008000101,8.61558106,-76.47476373,1
05051,2,0505120030200800010112,4,05051200302008000101,8.6145512,-76.4757654,1
05051,2,0505120030200900010101,18,05051200302009000101,8.62733899,-76.51078356,1
05051,2,0505120030200900010102,9,05051200302009000101,8.62695696,-76.50935294,1
05051,2,0505120030200900010103,6,05051200302009000101,8.62742062,-76.50665711,1
05051,2,0505120030200900010104,9,05051200302009000101,8.62489092,-76.50929365,1
05051,2,0505120030200900010105,9,05051200302009000101,8.62628214,-76.50903174,1
05051,2,0505120030200900010106,21,05051200302009000101,8.62626302,-76.51091315,1
05051,2,0505120030200900010107,13,05051200302009000101,8.6257733,-76.51052921,1
05051,2,0505120030200900010108,10,05051200302009000101,8.62559983,-76.50985131,1
05051,2,0505120030200900010109,7,05051200302009000101,8.6251211,-76.51014425,1
05051,2,0505120030200900010110,0,05051200302009000101,8.6250166,-76.51098527,1
05051,2,0505120030200900010111,12,05051200302009000101,8.62458303,-76.51033363,1
05051,2,0505120030200900010112,1,05051200302009000101,8.62363345,-76.51004304,1
05051,2,0505120030200900010113,11,05051200302009000101,8.62426552,-76.51067277,1
05051,2,0505120030200900010114,7,05051200302009000101,8.62427783,-76.51145637,1
05051,2,0505120030200900010115,15,05051200302009000101,8.6247865,-76.51180271,1
05051,2,0505120030200900010116,10,05051200302009000101,8.62377608,-76.51079699,1
05051,2,0505120030200900010117,8,05051200302009000101,8.62749498,-76.50761911,1
05051,2,0505120030200900010118,12,05051200302009000101,8.62651506,-76.50538442,1
05051,2,0505120030200900010119,3,05051200302009000101,8.62591414,-76.50532875,1
05051,2,0505120030200900010120,0,05051200302009000101,8.62630475,-76.5097359,1
05051,2,0505120040101000010101,16,05051200401010000101,8.58192089,-76.43956505,1
05051,2,0505120040101000010102,3,05051200401010000101,8.5826984,-76.44050616,1
05051,2,0505120040101000010103,4,05051200401010000101,8.5819181,-76.44125682,1
05051,2,0505120040101000010104,5,05051200401010000101,8.58206008,-76.44081589,1
05051,2,0505120040101000010105,10,05051200401010000101,8.58214111,-76.44024893,1
05051,2,0505120040101000010106,6,05051200401010000101,8.58144947,-76.43963684,1
05051,2,0505120040101000010107,0,05051200401010000101,8.5813918,-76.44019654,1
05051,2,0505120040101000010108,12,05051200401010000101,8.58134223,-76.44102653,1
05051,2,0505120040101000010109,11,05051200401010000101,8.58115753,-76.44205175,1
05051,2,0505120040101000010110,6,05051200401010000101,8.58080926,-76.44212546,1
05051,2,0505120040101000010111,12,05051200401010000101,8.58077221,-76.44098687,1
05051,2,0505120040101000010112,8,05051200401010000101,8.58058277,-76.44012698,1
05051,2,0505120040101000010113,5,05051200401010000101,8.58064574,-76.43954627,1
05051,2,0505120040101000010114,12,05051200401010000101,8.58024165,-76.44094535,1
05051,2,0505120040101000010115,3,05051200401010000101,8.58330281,-76.44025469,1
05051,2,0505120040101000010116,10,05051200401010000101,8.58402925,-76.43993423,1
05051,2,0505120040101000010117,2,05051200401010000101,8.58351538,-76.43989793,1
05051,2,0505120040101000010118,1,05051200401010000101,8.58162932,-76.43924841,1
05051,2,0505120040101000010119,6,05051200401010000101,8.57946381,-76.43954252,1
05051,2,0505120040101000010120,10,05051200401010000101,8.58528363,-76.43964018,1
05051,2,0505120040101000010121,23,05051200401010000101,8.58376656,-76.44154853,1
05051,2,0505120040101000010122,24,05051200401010000101,8.58039238,-76.44566292,1
05051,2,0505120040101000010123,5,05051200401010000101,8.58028277,-76.44409793,1
05051,2,0505120040101900010101,30,05051200401019000101,8.58909202,-76.39275401,1
05051,2,0505120040101900010102,4,05051200401019000101,8.5891482,-76.39105609,1
05051,2,0505120040101900010103,20,05051200401019000101,8.58797691,-76.39376743,1
05051,2,0505120040101900010104,13,05051200401019000101,8.58739771,-76.39375834,1
05051,2,0505120040101900010105,36,05051200401019000101,8.58800151,-76.39223107,1
05051,2,0505120050401400010101,1,05051200504014000101,8.48740861,-76.38584011,1
05051,2,0505120050401400010102,1,05051200504014000101,8.48785249,-76.3857196,1
05051,2,0505120050401400010103,6,05051200504014000101,8.48768284,-76.38519148,1
05051,2,0505120050401400010104,3,05051200504014000101,8.48725879,-76.38529619,1
05051,2,0505120050401400010105,6,05051200504014000101,8.48619606,-76.38521998,1
05051,2,0505120050401400010106,3,05051200504014000101,8.48656676,-76.38510341,1
05051,2,0505120050401400010107,0,05051200504014000101,8.48693422,-76.38486566,1
05051,2,0505120050401400010108,4,05051200504014000101,8.48735368,-76.38464023,1
05051,2,0505120050401400010109,1,05051200504014000101,8.48711583,-76.3841634,1
05051,2,0505120050401400010110,3,05051200504014000101,8.48758848,-76.38431271,1
05051,2,0505120050401400010111,4,05051200504014000101,8.48746433,-76.38399369,1
05051,2,0505120050401400010112,2,05051200504014000101,8.48771024,-76.38625299,1
05051,2,0505120050401400010113,3,05051200504014000101,8.48736196,-76.38649328,1
05051,2,0505120050401400010114,2,05051200504014000101,8.48629758,-76.38459698,1
05051,2,0505120060400100010101,3,05051200604001000101,8.61185896,-76.28253103,1
05051,2,0505120060400100010102,1,05051200604001000101,8.61123981,-76.28245971,1
05051,2,0505120060400100010103,7,05051200604001000101,8.61178214,-76.28328164,1
05051,2,0505120060400100010104,6,05051200604001000101,8.61237286,-76.28420684,1
05051,2,0505120060400100010105,6,05051200604001000101,8.61202869,-76.28453455,1
05051,2,0505120060400100010106,6,05051200604001000101,8.61135702,-76.28367063,1
05051,2,0505120060400100010107,3,05051200604001000101,8.6108485,-76.28268234,1
05051,2,0505120060400100010108,2,05051200604001000101,8.61274754,-76.28492617,1
05051,2,0505120060400100010109,4,05051200604001000101,8.61090937,-76.28197385,1
05051,2,0505120060400100010110,2,05051200604001000101,8.61046328,-76.28158623,1
05051,2,0505120060400100010111,3,05051200604001000101,8.6101755699999991,-76.28107856,1
05051,2,0505120060400100010112,17,05051200604001000101,8.60995365,-76.28117206,1
05051,2,0505120060400100010113,6,05051200604001000101,8.61006648,-76.28029037,1
05051,2,0505120060400100010114,1,05051200604001000101,8.61242353,-76.28513326,1
05051,2,0505120060600500010101,4,05051200606005000101,8.53042624,-76.33387961,1
05051,2,0505120060600500010102,1,05051200606005000101,8.53048421,-76.33322993,1
05051,2,0505120060600500010103,3,05051200606005000101,8.52958428,-76.3331132,1
05051,2,0505120060600500010104,0,05051200606005000101,8.53002443,-76.33358316,1
05051,2,0505120060600500010105,1,05051200606005000101,8.52945096,-76.33445064,1
05051,2,0505120060600500010106,6,05051200606005000101,8.52925051,-76.33407242,1
05051,2,0505120060600500010107,14,05051200606005000101,8.5289085,-76.33350481,1
05051,2,0505120060600500010108,14,05051200606005000101,8.52840324,-76.3327347,1
05055,1,0505510000000000010101,11,05055100000000000101,5.7331527,-75.14422186,1
05055,1,0505510000000000010102,23,05055100000000000101,5.73321299,-75.1436143,1
05055,1,0505510000000000010103,18,05055100000000000101,5.73279186,-75.14337939,1
05055,1,0505510000000000010108,41,05055100000000000101,5.73215178,-75.14431067,1
05055,1,0505510000000000010109,50,05055100000000000101,5.7320269,-75.14352491,1
05055,1,0505510000000000010110,71,05055100000000000101,5.73135253,-75.14439817,1
05055,1,0505510000000000010111,44,05055100000000000101,5.73054511,-75.14449357,1
05055,1,0505510000000000010112,58,05055100000000000101,5.73142252,-75.14638119,1
05055,1,0505510000000000010113,38,05055100000000000101,5.7298622,-75.14458704,1
05055,1,0505510000000000010115,0,05055100000000000101,5.73128364,-75.1448658,1
05055,1,0505510000000000010116,26,05055100000000000101,5.73346555,-75.14340655,1
05055,1,0505510000000000010117,27,05055100000000000101,5.73192733,-75.14753038,1
05055,1,0505510000000000010119,102,05055100000000000101,5.73230132,-75.14612939,1
05055,1,0505510000000000010120,30,05055100000000000101,5.7295617,-75.14298157,1
05055,1,0505510000000000010121,8,05055100000000000101,5.73273411,-75.14477698,1
05055,1,0505510000000000010122,16,05055100000000000101,5.73269789,-75.14416999,1
05055,1,0505510000000000010123,21,05055100000000000101,5.73163461,-75.14519774,1
05055,1,0505510000000000010202,2,05055100000000000102,5.73357203,-75.14269968,1
05055,1,0505510000000000010204,54,05055100000000000102,5.73272857,-75.14269193,1
05055,1,0505510000000000010205,46,05055100000000000102,5.73177791,-75.14195462,1
05055,1,0505510000000000010206,26,05055100000000000102,5.73190093,-75.14273461,1
05055,1,0505510000000000010207,47,05055100000000000102,5.73122492,-75.14362148,1
05055,1,0505510000000000010208,0,05055100000000000102,5.73108643,-75.14280808,1
05055,1,0505510000000000010209,69,05055100000000000102,5.73100891,-75.14205284,1
05055,1,0505510000000000010211,28,05055100000000000102,5.73032633,-75.14293874,1
05055,1,0505510000000000010212,36,05055100000000000102,5.730436,-75.14372036,1
05055,1,0505510000000000010213,0,05055100000000000102,5.73378675,-75.14238674,1
05055,1,0505510000000000010214,6,05055100000000000102,5.73311005,-75.14250373,1
05055,1,0505510000000000010215,45,05055100000000000102,5.73250576,-75.14188842,1
05055,1,0505510000000000010301,31,05055100000000000103,5.73256335,-75.14093798,1
05055,1,0505510000000000010303,35,05055100000000000103,5.73411501,-75.13915541,1
05055,1,0505510000000000010305,121,05055100000000000103,5.73372015,-75.13816886,1
05055,1,0505510000000000010308,52,05055100000000000103,5.73187619,-75.14025783,1
05055,1,0505510000000000010309,59,05055100000000000103,5.73169428,-75.14112674,1
05055,1,0505510000000000010314,0,05055100000000000103,5.73032532,-75.13757074,1
05055,1,0505510000000000010316,11,05055100000000000103,5.72987582,-75.13892386,1
05055,1,0505510000000000010319,39,05055100000000000103,5.73074026,-75.14047993,1
05055,1,0505510000000000010320,39,05055100000000000103,5.73063055,-75.13968602,1
05055,1,0505510000000000010321,7,05055100000000000103,5.73048664,-75.13891666,1
05055,1,0505510000000000010322,11,05055100000000000103,5.72980314,-75.13783583,1
05055,1,0505510000000000010324,10,05055100000000000103,5.73169925,-75.13828185,1
05055,1,0505510000000000010325,57,05055100000000000103,5.73088471,-75.14126712,1
05055,1,0505510000000000010326,8,05055100000000000103,5.72860904,-75.14232763,1
05055,1,0505510000000000010327,20,05055100000000000103,5.72959332,-75.14247009,1
05055,1,0505510000000000010328,31,05055100000000000103,5.73021805,-75.14217527,1
05055,1,0505510000000000010329,21,05055100000000000103,5.73026159,-75.14135854,1
05055,1,0505510000000000010330,14,05055100000000000103,5.73010234,-75.14060123,1
05055,1,0505510000000000010331,12,05055100000000000103,5.73003991,-75.14006547,1
05055,1,0505510000000000010332,4,05055100000000000103,5.73641027,-75.13603816,1
05055,1,0505510000000000010333,0,05055100000000000103,5.73601422,-75.1355933,1
05055,1,0505510000000000010334,1,05055100000000000103,5.73580462,-75.13613094,1
05055,1,0505510000000000010335,38,05055100000000000103,5.73527557,-75.13758811,1
05055,1,0505510000000000010336,6,05055100000000000103,5.72999864,-75.13983684,1
05055,1,0505510000000000010337,5,05055100000000000103,5.73006602,-75.1394971,1
05055,1,0505510000000000010338,4,05055100000000000103,5.72991748,-75.13960056,1
05055,1,0505510000000000010339,87,05055100000000000103,5.72910297,-75.13994139,1
05055,1,0505510000000000010340,0,05055100000000000103,5.72955671,-75.1419788,1
05055,1,0505510000000000010341,15,05055100000000000103,5.72956711,-75.14220282,1
05059,1,0505910000000000010102,7,05059100000000000101,6.15962537,-75.78582421,1
